Input_data,Angle,Evaluation
"[232.381, 715.195, 0.031, -85.292, -94.803, 51.974]","[247.54087829589844, -2.511132001876831]"
"[475.5, 823.59, 0.031, -85.292, -94.803, 51.974]","[241.9336700439453, -0.9807655811309814]"
"[343.023, 249.221, 0.031, -85.292, -94.803, 51.974]","[218.62705993652344, -3.508737087249756]"
"[530.156, -112.688, 0.031, 103.325, -103.213, 109.692]","[178.0591583251953, -13.969244956970215]"
"[742.713, -330.677, 0.031, 103.325, -103.213, 109.692]","[161.09762573242188, -8.814305305480957]"
"[172.432, -530.69, 0.031, 103.325, -103.213, 109.692]","[99.32683563232422, -14.149781227111816]"
"[-270.39, -832.174, 0.031, 103.325, -103.213, 109.692]","[61.31595993041992, -6.116336822509766]"
"[-228.5, -395.774, 0.031, 103.325, -103.213, 109.692]","[41.493370056152344, -12.309741020202637]"
"[-192.71, -214.026, 0.031, 103.325, -103.213, 109.692]","[21.804588317871094, -16.726369857788086]"
"[-612.426, 444.953, 0.031, 103.325, -103.213, 109.692]","[322.28521728515625, -4.436490058898926]"
"[-33.763, -321.231, 0.031, 103.325, -103.213, 109.692]","[62.215885162353516, -22.356958389282227]"
"[-134.731, -414.661, 0.031, 103.325, -103.213, 109.692]","[54.222171783447266, -13.929232597351074]"
"[-625.779, 278.615, 0.031, 103.325, -103.213, 109.692]","[333.44091796875, -5.725061893463135]"
"[-205.49, 149.297, 0.031, 103.325, -103.213, 109.692]","[315.9122619628906, -14.36469841003418]"
"[-544.672, 604.92, 0.031, 103.325, -103.213, 109.692]","[312.8095397949219, -4.5587849617004395]"
"[202.747, 225.173, 0.031, 103.325, -103.213, 109.692]","[250.42694091796875, -17.757766723632812]"
"[390.755, 283.9, 0.031, 103.325, -103.213, 109.692]","[237.44354248046875, -11.972041130065918]"
"[538.959, 114.559, 0.031, 103.325, -103.213, 109.692]","[205.71405029296875, -12.373628616333008]"
"[409.363, -297.419, 0.031, 7.506, -93.804, 291.641]","[155.0800018310547, -31.09935188293457]"
"[245.0, -424.352, 0.031, 7.506, -93.804, 291.641]","[129.20916748046875, -33.91010665893555]"
"[77.978, -741.913, 0.031, 7.506, -93.804, 291.641]","[95.60659790039062, -22.607593536376953]"
"[-33.763, -321.231, 0.031, 7.506, -93.804, 291.641]","[81.90775299072266, -49.69913864135742]"
"[-134.731, -414.661, 0.031, 7.506, -93.804, 291.641]","[62.03705596923828, -37.446685791015625]"
"[-276.351, -306.919, 0.031, 7.506, -93.804, 291.641]","[39.632469177246094, -37.41203689575195]"
"[-635.078, -461.411, 0.031, 7.506, -93.804, 291.641]","[27.451208114624023, -19.197946548461914]"
"[-205.49, 149.297, 0.031, 7.506, -93.804, 291.641]","[308.59271240234375, -41.272071838378906]"
"[-544.672, 604.92, 0.031, 7.506, -93.804, 291.641]","[309.81890869140625, -16.971776962280273]"
"[189.118, 582.047, 0.031, 7.506, -93.804, 291.641]","[256.88543701171875, -22.957475662231445]"
"[202.747, 225.173, 0.031, 7.506, -93.804, 291.641]","[233.9345245361328, -36.000431060791016]"
"[390.755, 283.9, 0.031, 7.506, -93.804, 291.641]","[221.12246704101562, -27.70047950744629]"
"[316.499, -351.507, 0.031, 7.506, -93.804, 291.641]","[139.3415985107422, -35.506805419921875]"
"[106.92, -329.066, 0.031, 7.506, -93.804, 291.641]","[110.85264587402344, -48.736289978027344]"
"[-62.612, -595.719, 0.031, 7.506, -93.804, 291.641]","[82.63786315917969, -30.290163040161133]"
"[-462.5, -801.074, 0.031, 7.506, -93.804, 291.641]","[57.84294509887695, -17.936620712280273]"
"[-424.898, -471.897, 0.031, 7.506, -93.804, 291.641]","[44.5069580078125, -26.9083309173584]"
"[-556.604, -404.396, 0.031, 7.506, -93.804, 291.641]","[26.332927703857422, -23.60976219177246]"
"[-329.636, 70.066, 0.031, 7.506, -93.804, 291.641]","[338.5702209472656, -35.440982818603516]"
"[-299.771, 332.929, 0.031, 7.506, -93.804, 291.641]","[303.5137023925781, -27.774951934814453]"
"[-88.997, 273.904, 0.031, 7.506, -93.804, 291.641]","[289.0026550292969, -35.62755584716797]"
"[146.165, 449.85, 0.031, 7.506, -93.804, 291.641]","[256.6347961425781, -27.07603645324707]"
"[136.5, 236.425, 0.031, 7.506, -93.804, 291.641]","[249.419189453125, -39.44411849975586]"
"[422.307, 306.824, 0.031, 7.506, -93.804, 291.641]","[226.43458557128906, -27.05570411682129]"
"[264.928, 117.954, 0.031, 7.506, -93.804, 291.641]","[217.2830352783203, -41.855220794677734]"
"[460.708, 97.926, 0.031, 7.506, -93.804, 291.641]","[202.68646240234375, -30.661405563354492]"
"[926.0, 0.0, 0.031, 7.506, -93.804, 291.641]","[186.31082153320312, -16.88481330871582]"
"[450.926, -95.847, 0.031, 35.364, -49.137, 52.471]","[170.7369842529297, -4.75021505355835]"
"[-254.0, -0.0, 0.031, 35.364, -49.137, 52.471]","[346.04052734375, -9.146389961242676]"
"[-329.636, 70.066, 0.031, 35.364, -49.137, 52.471]","[344.7315673828125, -5.925680637359619]"
"[146.165, 449.85, 0.031, 35.364, -49.137, 52.471]","[259.6638488769531, -5.681877613067627]"
"[136.5, 236.425, 0.031, 35.364, -49.137, 52.471]","[250.1954803466797, -7.380740642547607]"
"[264.928, 117.954, 0.031, 35.364, -49.137, 52.471]","[211.44808959960938, -8.835271835327148]"
"[803.92, -357.928, 0.031, 35.364, -49.137, 52.471]","[157.51992797851562, -2.7506773471832275]"
"[-211.985, -652.425, 0.031, 35.364, -49.137, 52.471]","[66.25776672363281, -3.37608003616333]"
"[-333.5, -577.639, 0.031, 35.364, -49.137, 52.471]","[53.82877731323242, -3.004460573196411]"
"[-743.487, -540.175, 0.031, 35.364, -49.137, 52.471]","[33.00446701049805, -1.6924124956130981]"
"[-322.789, 68.611, 0.031, 35.364, -49.137, 52.471]","[341.2135314941406, -5.706645965576172]"
"[635.887, 461.999, 0.031, 35.364, -49.137, 52.471]","[219.31597900390625, -1.9642033576965332]"
"[641.665, 136.39, 0.031, 35.364, -49.137, 52.471]","[195.27635192871094, -2.4098422527313232]"
"[456.795, -97.095, 0.031, 171.562, 4.254, 226.608]","[161.28363037109375, -38.50849533081055]"
"[300.145, -218.068, 0.031, 171.562, 4.254, 226.608]","[116.18926239013672, -39.63693618774414]"
"[54.564, -519.14, 0.031, 171.562, 4.254, 226.608]","[75.52900695800781, -21.54682159423828]"
"[-333.5, -577.639, 0.031, 171.562, 4.254, 226.608]","[51.989078521728516, -14.071595191955566]"
"[-654.099, -291.224, 0.031, 171.562, 4.254, 226.608]","[20.473731994628906, -13.670555114746094]"
"[-322.789, 68.611, 0.031, 171.562, 4.254, 226.608]","[350.8822937011719, -24.60576057434082]"
"[-107.847, 331.919, 0.031, 171.562, 4.254, 226.608]","[312.1630554199219, -28.009618759155273]"
"[-44.111, 419.688, 0.031, 171.562, 4.254, 226.608]","[298.0310974121094, -24.160226821899414]"
"[54.355, 517.151, 0.031, 171.562, 4.254, 226.608]","[282.0751647949219, -22.88149642944336]"
"[322.521, 358.196, 0.031, 171.562, 4.254, 226.608]","[244.63961791992188, -30.273286819458008]"
"[471.389, 209.876, 0.031, 171.562, 4.254, 226.608]","[218.70802307128906, -32.525909423828125]"
"[641.665, 136.39, 0.031, 171.562, 4.254, 226.608]","[196.46278381347656, -22.760242462158203]"
"[411.0, 0.0, 0.031, 171.562, 4.254, 226.608]","[183.68804931640625, -43.04270553588867]"
"[402.997, -85.66, 0.031, 171.562, 4.254, 226.608]","[159.13943481445312, -41.330631256103516]"
"[215.199, -156.351, 0.031, 171.562, 4.254, 226.608]","[105.38179779052734, -53.954994201660156]"
"[-189.0, -327.358, 0.031, 171.562, 4.254, 226.608]","[43.720394134521484, -22.669795989990234]"
"[-286.0, 495.367, 0.031, 171.562, 4.254, 226.608]","[310.5834045410156, -17.94072151184082]"
"[-70.557, 671.302, 0.031, 171.562, 4.254, 226.608]","[289.183837890625, -15.752053260803223]"
"[81.846, 778.711, 0.031, 171.562, 4.254, 226.608]","[277.9115295410156, -14.551259994506836]"
"[222.151, 246.724, 0.031, 171.562, 4.254, 226.608]","[262.9317626953125, -42.18140411376953]"
"[645.877, 287.563, 0.031, 171.562, 4.254, 226.608]","[211.4518585205078, -21.754831314086914]"
"[420.603, 89.402, 0.031, 171.562, 4.254, 226.608]","[198.0609588623047, -39.513946533203125]"
"[275.0, 0.0, 0.031, 171.562, 4.254, 226.608]","[173.92526245117188, -65.85310363769531]"
"[215.199, -156.351, 0.031, 90.482, 12.867, 190.318]","[122.39060974121094, -42.446510314941406]"
"[-86.863, -826.448, 0.031, 90.482, 12.867, 190.318]","[76.5166015625, -10.148826599121094]"
"[-189.0, -327.358, 0.031, 90.482, 12.867, 190.318]","[50.89304733276367, -21.218608856201172]"
"[-380.735, -422.849, 0.031, 90.482, 12.867, 190.318]","[42.05012893676758, -14.954893112182617]"
"[-426.0, -0.0, 0.031, 90.482, 12.867, 190.318]","[3.4939098358154297, -18.5156307220459]"
"[-252.931, 280.909, 0.031, 90.482, 12.867, 190.318]","[322.0628356933594, -22.0615177154541]"
"[136.585, 420.367, 0.031, 90.482, 12.867, 190.318]","[267.1661682128906, -25.926774978637695]"
"[222.151, 246.724, 0.031, 90.482, 12.867, 190.318]","[242.92221069335938, -37.171688079833984]"
"[420.603, 89.402, 0.031, 90.482, 12.867, 190.318]","[197.82876586914062, -28.948575973510742]"
"[275.0, 0.0, 0.031, 90.482, 12.867, 190.318]","[174.7302703857422, -46.96920394897461]"
"[718.047, -319.695, 0.031, 90.482, 12.867, 190.318]","[154.1621856689453, -12.899824142456055]"
"[471.0, -815.796, 0.031, 90.482, 12.867, 190.318]","[114.62000274658203, -10.906980514526367]"
"[66.794, -635.5, 0.031, 90.482, 12.867, 190.318]","[85.89492797851562, -15.003257751464844]"
"[-59.895, -569.861, 0.031, 90.482, 12.867, 190.318]","[77.72048950195312, -17.777315139770508]"
"[-194.371, -598.215, 0.031, 90.482, 12.867, 190.318]","[65.03611755371094, -14.717375755310059]"
"[-315.517, -229.236, 0.031, 90.482, 12.867, 190.318]","[35.7696647644043, -19.692899703979492]"
"[-689.594, -146.578, 0.031, 90.482, 12.867, 190.318]","[13.940308570861816, -12.139836311340332]"
"[-467.053, 518.715, 0.031, 90.482, 12.867, 190.318]","[315.28167724609375, -12.136216163635254]"
"[-343.0, 594.093, 0.031, 90.482, 12.867, 190.318]","[305.6118469238281, -12.774100303649902]"
"[-88.379, 272.002, 0.031, 90.482, 12.867, 190.318]","[306.00653076171875, -31.178308486938477]"
